vid,rank,views,likes,dislikes,time
2019-01-20 15:15:39.426899,C59,0,218109,6952,401
2019-01-20 15:15:40.248221,C58,0,172685,5912,136
2019-01-20 15:15:41.026359,C57,0,167360,5299,33
2019-01-20 15:15:41.762553,C56,0,182659,6695,28
2019-01-20 15:15:42.498198,C55,0,163178,5427,31
2019-01-20 15:15:43.284835,C54,0,167698,6064,84
130,0,2019-01-20 15:20:32.748250,184648,C65,9338
34,0,2019-01-20 15:20:33.473511,305645,C64,11183
535,0,2019-01-20 15:20:34.186487,591747,F14,24784
111,0,2019-01-20 15:20:34.961619,211790,C63,7631
59,0,2019-01-20 15:20:35.632674,186635,C62,7652
142,0,2019-01-20 15:20:36.314442,245836,C61,9846
128,0,2019-01-20 15:20:37.174711,230305,C60,8967
349,0,2019-01-20 15:20:37.883413,478859,F13,18644
401,0,2019-01-20 15:20:38.599075,218109,C59,6952
136,0,2019-01-20 15:20:39.205552,172685,C58,5912
33,0,2019-01-20 15:20:40.053668,167360,C57,5299
28,0,2019-01-20 15:20:40.691124,182659,C56,6695
31,0,2019-01-20 15:20:41.467047,163178,C55,5427
84,0,2019-01-20 15:20:42.149689,167698,C54,6064
2019-01-20 15:25:34.950253,9352,C65,184663,0,131
2019-01-20 15:25:35.721406,11183,C64,305645,0,34
2019-01-20 15:25:36.410288,24784,F14,591747,0,535
2019-01-20 15:25:37.125576,7631,C63,211790,0,111
2019-01-20 15:25:37.797854,7652,C62,186635,0,59
2019-01-20 15:25:38.506078,9846,C61,245836,0,142
2019-01-20 15:25:39.203554,8967,C60,230305,0,128
2019-01-20 15:25:39.890893,18644,F13,478968,0,349
2019-01-20 15:25:40.715411,6952,C59,218109,0,401
2019-01-20 15:25:41.420941,5912,C58,172685,0,136
2019-01-20 15:25:42.134998,5299,C57,167360,0,33
2019-01-20 15:25:42.826812,6695,C56,182659,0,28
2019-01-20 15:25:43.594742,5427,C55,163178,0,31
2019-01-20 15:25:44.319773,6064,C54,167698,0,84
9359,184663,131,0,C65,2019-01-20 15:30:32.476925
11183,305645,34,0,C64,2019-01-20 15:30:33.230754
24786,591863,535,0,F14,2019-01-20 15:30:33.966631
7631,211790,111,0,C63,2019-01-20 15:30:34.690495
7652,186635,59,0,C62,2019-01-20 15:30:35.435760
9846,245836,142,0,C61,2019-01-20 15:30:36.186175
8967,230305,128,0,C60,2019-01-20 15:30:36.956812
18644,478968,349,0,F13,2019-01-20 15:30:37.657430
6952,218109,401,0,C59,2019-01-20 15:30:38.437709
5912,172685,136,0,C58,2019-01-20 15:30:39.209546
5299,167360,33,0,C57,2019-01-20 15:30:39.847827
6695,182659,28,0,C56,2019-01-20 15:30:40.550160
5427,163178,31,0,C55,2019-01-20 15:30:41.256694
6064,167698,84,0,C54,2019-01-20 15:30:42.010749
2019-01-20 15:35:37.150141,133,185094,C65,0,9368
2019-01-20 15:35:37.943100,34,305666,C64,0,11184
2019-01-20 15:35:38.744961,535,591863,F14,0,24786
2019-01-20 15:35:39.453773,111,211790,C63,0,7631
2019-01-20 15:35:40.144714,59,186783,C62,0,7653
2019-01-20 15:35:41.161060,142,245836,C61,0,9846
2019-01-20 15:35:41.909214,128,230305,C60,0,8967
2019-01-20 15:35:42.615536,349,478968,F13,0,18644
2019-01-20 15:35:43.337445,401,218109,C59,0,6952
2019-01-20 15:35:44.178496,136,172685,C58,0,5912
2019-01-20 15:35:44.838720,33,167360,C57,0,5299
2019-01-20 15:35:45.519927,28,182659,C56,0,6695
2019-01-20 15:35:46.221064,31,163178,C55,0,5427
2019-01-20 15:35:46.902191,84,167735,C54,0,6065
0,9376,185094,2019-01-20 15:40:37.498025,133,C65
0,11184,305666,2019-01-20 15:40:38.178819,34,C64
0,24786,591941,2019-01-20 15:40:39.069661,536,F14
0,7631,211790,2019-01-20 15:40:39.777894,111,C63
0,7653,186783,2019-01-20 15:40:40.418758,59,C62
0,9846,245836,2019-01-20 15:40:41.232532,142,C61
0,8967,230305,2019-01-20 15:40:41.968398,128,C60
0,18644,478968,2019-01-20 15:40:42.738138,349,F13
0,6952,218109,2019-01-20 15:40:43.463508,401,C59
0,5912,172685,2019-01-20 15:40:44.187963,136,C58
0,5299,167360,2019-01-20 15:40:45.013937,33,C57
0,6695,182659,2019-01-20 15:40:45.756269,28,C56
0,5427,163178,2019-01-20 15:40:46.452131,31,C55
0,6065,167735,2019-01-20 15:40:47.141771,84,C54
9391,186443,C65,2019-01-20 15:45:37.519497,0,134
11184,305666,C64,2019-01-20 15:45:38.300001,0,34
24787,592062,F14,2019-01-20 15:45:39.118547,0,536
7631,211790,C63,2019-01-20 15:45:39.953531,0,111
7653,186783,C62,2019-01-20 15:45:40.649331,0,59
9846,245836,C61,2019-01-20 15:45:41.341738,0,142
8967,230305,C60,2019-01-20 15:45:42.080906,0,128
18645,479017,F13,2019-01-20 15:45:42.853379,0,349
6952,218109,C59,2019-01-20 15:45:43.809557,0,401
5912,172685,C58,2019-01-20 15:45:44.709858,0,136
5299,167360,C57,2019-01-20 15:45:45.368314,0,33
6695,182659,C56,2019-01-20 15:45:46.157767,0,28
5427,163178,C55,2019-01-20 15:45:46.802496,0,31
6065,167735,C54,2019-01-20 15:45:47.494815,0,84
134,2019-01-20 15:50:36.262496,187740,0,C65,9397
34,2019-01-20 15:50:36.930280,305666,0,C64,11184
536,2019-01-20 15:50:37.666129,592062,0,F14,24787
111,2019-01-20 15:50:38.363480,211790,0,C63,7631
59,2019-01-20 15:50:39.141069,186783,0,C62,7653
142,2019-01-20 15:50:39.818005,245836,0,C61,9846
128,2019-01-20 15:50:40.646130,230305,0,C60,8967
349,2019-01-20 15:50:41.496389,479017,0,F13,18645
401,2019-01-20 15:50:42.155617,218109,0,C59,6952
136,2019-01-20 15:50:42.922712,172685,0,C58,5912
33,2019-01-20 15:50:43.642491,167360,0,C57,5299
28,2019-01-20 15:50:44.403802,182659,0,C56,6695
31,2019-01-20 15:50:45.174872,163178,0,C55,5427
84,2019-01-20 15:50:45.875623,167735,0,C54,6065
9410,135,2019-01-20 15:55:35.967071,187863,C65,0
11184,34,2019-01-20 15:55:36.831146,305666,C64,0
24789,536,2019-01-20 15:55:37.614536,592309,F14,0
7631,111,2019-01-20 15:55:38.281868,211790,C63,0
7653,59,2019-01-20 15:55:39.039288,186783,C62,0
9847,142,2019-01-20 15:55:39.772176,245979,C61,0
8967,128,2019-01-20 15:55:40.533620,230305,C60,0
18645,349,2019-01-20 15:55:41.306921,479017,F13,0
6952,401,2019-01-20 15:55:42.022216,218109,C59,0
5912,136,2019-01-20 15:55:42.735464,172685,C58,0
5299,33,2019-01-20 15:55:43.435348,167360,C57,0
6695,28,2019-01-20 15:55:44.286350,182659,C56,0
5427,31,2019-01-20 15:55:45.004412,163178,C55,0
6065,84,2019-01-20 15:55:45.723569,167735,C54,0
135,0,C65,187892,9417,2019-01-20 16:00:35.721943
34,0,C64,305666,11184,2019-01-20 16:00:36.477993
536,0,F14,592319,24789,2019-01-20 16:00:37.394811
111,0,C63,211790,7631,2019-01-20 16:00:38.192705
59,0,C62,186783,7653,2019-01-20 16:00:38.917420
142,0,C61,245979,9847,2019-01-20 16:00:39.706567
128,0,C60,230305,8967,2019-01-20 16:00:40.524386
349,0,F13,479017,18645,2019-01-20 16:00:41.176896
401,0,C59,218109,6952,2019-01-20 16:00:42.084624
136,0,C58,172685,5912,2019-01-20 16:00:43.106694
33,0,C57,167360,5299,2019-01-20 16:00:43.814660
28,0,C56,182659,6695,2019-01-20 16:00:44.593070
31,0,C55,163178,5427,2019-01-20 16:00:45.221010
84,0,C54,167735,6065,2019-01-20 16:00:46.025290
9430,2019-01-20 16:05:34.160752,136,188137,C65,0
11184,2019-01-20 16:05:34.847847,34,305666,C64,0
24791,2019-01-20 16:05:35.771831,536,592369,F14,0
7631,2019-01-20 16:05:36.420045,111,211790,C63,0
7653,2019-01-20 16:05:37.185844,59,186783,C62,0
9847,2019-01-20 16:05:37.922665,142,245979,C61,0
8967,2019-01-20 16:05:38.725910,128,230305,C60,0
18645,2019-01-20 16:05:39.493470,349,479017,F13,0
6952,2019-01-20 16:05:40.136628,401,218109,C59,0
5912,2019-01-20 16:05:40.802302,136,172685,C58,0
5299,2019-01-20 16:05:41.471542,33,167360,C57,0
6695,2019-01-20 16:05:42.265613,28,182659,C56,0
5427,2019-01-20 16:05:43.035375,31,163178,C55,0
6065,2019-01-20 16:05:43.970241,84,167735,C54,0
